"Data Source","World Development Indicators",

"Last Updated Date","2018-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Curacao","CUW","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","7618.11875417097","9236.57835798172","10746.5719527791","11539.4913895064","12584.317282301","13164.5348677775","13273.645980194","13907.3977285307","14563.1377432571","15634.6577784951","16199.8876522963","16608.352654683","17589.4534511793","18908.8006505179","20122.6531180819","21156.9513448625","20768.7757121123","22124.5271032557","21747.8287585854","22559.5014596853","24030.2363034354","23965.5255684289","24234.4182212145","25192.4332565688","26114.9986868862","27317.8036921889","27998.0169209687","28619.8264612925","28974.1348188193","29895.7529354219","30565.7818003826","31415.8231620355","32236.5905484994","32651.9055915973","31223.6217799343","30818.4639574235","30138.5935112701","28775.0746749698","27130.5683588063","27045.7679280168","27738.503250141","28549.4696853897","29432.6657325205",
"Czech Republic","CZE","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13988.6576013303","12393.6000763997","12318.2205105389","12313.0403168074","12666.6885060568","13462.9867988646","14047.8433198682","13979.3629745467","13946.6180704246","14160.9123751952","14806.5834697881","15294.6292874275","15577.3922047072","16143.263640186","16930.1897024746","18011.386698787","19193.7548219261","20151.1781213239","20520.7799619681","19424.2730588798","19808.0710912518","20118.5878140405","19929.7640673633","19826.7919430607","20343.6837534468","21381.703080832","21894.1126524738","22779.2918994314",
"Germany","DEU","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","19624.7497590296","20202.4337430061","20970.6264326325","21903.4035074806","22089.7489661836","21980.0878897735","23167.0592614971","23996.7729121627","24740.2365269267","25755.6578068766","26064.3893139114","26162.4546274364","26083.9521450124","26563.6449361397","27408.0998134019","28108.8930128788","28738.6826117652","29096.9101849167","30057.941478281","30988.589460293","32337.1010226197","33742.2192171049","34130.852397553","33583.0060357251","34289.1247492873","34782.5686253047","34965.6908864708","35560.2092859448","36258.6744317081","36955.2896071002","37998.4253119991","38577.7256293297","38512.9200411024","38218.3496455934","38673.8881132052","38969.3216980632","40456.8573802769","41831.8670883098","42365.0974955812","40086.1047594417","41785.556912554","44125.3314116503","44259.2599053983","44354.7368865267","45022.5653486423","45412.5568082313","45923.0075696152","46747.1924708096",
"Djibouti","DJI","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1325.99072352076","","","","","","","",
"Dominica","DMA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","2519.28395697915","2784.34825583064","2250.0986686537","2557.69893444214","2864.46065380065","2991.02434065007","3088.91570058991","3279.96482094202","3347.81113921969","3615.09772515738","3922.08505881231","4295.04782768555","4314.67449822155","4561.63979865643","4594.81320515494","4680.42865673497","4743.06437134149","4799.9659071767","4895.09467489825","5040.16119334617","5143.64163627108","5435.26438369486","5502.69981739219","5541.34678414006","5568.04254399527","5458.36056278119","5855.39819177131","6021.13906507855","5994.70186791627","6154.64217573123","6530.48865073861","6983.30310619359","6886.59695145549","6912.43571398947","6869.73447491738","6765.23539122661","6691.06428011007","6951.03239790411","6738.66124472604","6880.62579537622","6556.65177977887",
"Denmark","DNK","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","21075.5995160095","22263.9985250629","23343.2340460902","23307.6099236766","25265.4769550392","26211.336792599","26714.3842484323","27411.4732876204","28328.0684705826","29953.0093810826","30541.9261314246","31241.8666254201","32284.274566081","33403.1163125138","32874.7759712924","32302.6882238218","34130.5896631199","34660.8123647392","35322.5878820904","36599.2293718218","36378.1938203146","36146.1325856468","37505.540682052","38505.6387639888","40130.8556446144","41720.6574119571","43708.2546949267","43763.9041090746","43736.6807889816","43992.4784272093","44569.0111242296","45073.025211397","45803.4000912097","45655.9186216693","47928.3657984931","49122.8819343921","50262.2255029854","51685.9805167323","52640.9395201556","54013.7779786091","55850.6364296358","56108.9627194633","56190.8145223533","56256.7676111391","57608.7348945083","58792.6713818243","60892.7666094246","61174.5451464235","60504.7752990886","57229.0516378881","58041.4112245601","58575.6189162915","58487.7863650965","58788.0817870167","59437.9338973302","59967.742823222","60670.2372143145","61582.166068968",
"Dominican Republic","DOM","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1326.90528171989","1253.49311997745","1419.27185036351","1462.81595817801","1512.18181662885","1282.15329669075","1410.26341221507","1413.48161502656","1375.21382268952","1481.07512219027","1701.61898597478","1834.46564437963","1970.33575703285","2165.50928328513","2236.01315765209","2292.54894570401","2386.19453776756","2444.3659668076","2437.39863674223","2488.4080868176","2625.03592542717","2675.52056008166","2660.43935560749","2722.63365194753","2697.40759720072","2584.29673108034","2619.72789798752","2825.89029402826","2828.81749781469","2894.75371464567","2683.2563448664","2656.09589335088","2897.60003176365","3052.58167442577","3074.76345706877","3192.19325776779","3325.42350390519","3561.30158752471","3739.54384735999","3899.28832614306","4017.43116900421","4052.58149162277","4169.9455515898","4051.68313744199","4094.07625675253","4414.81208536401","4751.04136303466","5031.95369694197","5122.22509033393","5101.21675158363","5453.92686069139","5552.39562745374","5631.46806865563","5833.43517086176","6203.72597109496","6562.76709405155","6917.60494356192","7153.07871811932",
"Algeria","DZA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","2466.03823773921","2078.22193264149","1628.38872469851","2133.31860696595","2200.81387552427","2276.14699806443","2107.80039069983","2242.45041658515","2414.01669523072","2543.56326506323","2691.80231716574","2321.35040216342","2877.74526458977","2906.70050213366","3039.42057095695","3104.49357283744","3270.68035550656","3345.37801658058","3548.90006516235","3702.77744976188","3620.70353744051","3616.0163127638","3729.25717804288","3809.80376338816","3900.85047953641","3924.70927125649","3825.90401773088","3691.64755540573","3554.62274036993","3613.14659345199","3550.03267154172","3422.63861820934","3403.90345222401","3259.84367977166","3164.8985771543","3223.55756040321","3297.86337455833","3281.10213909542","3397.41019779189","3457.13704649758","3541.07203679729","3600.4372541096","3754.51627515001","3974.17503202227","4091.1442350798","4273.31275146765","4282.32823091748","4359.37574752245","4390.49963275957","4386.03889558891","4463.39467488951","4504.92009813206","4564.43501678967","4596.21962738807","4675.88502447667","4759.5952415194","4827.72425138732","4825.17858541283",
"East Asia & Pacific (excluding high income)","EAP","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","288.765132784099","256.472429845257","252.774617626105","260.650654991767","279.503303054119","299.596760495879","313.463223197631","302.531318319703","302.528977381426","325.99304237083","357.583656789898","371.599738745015","380.955538016876","403.04234917677","411.301881963773","429.429720059076","436.322721648771","462.689353763224","497.026291192119","524.186479343945","555.589402290074","578.811255548636","603.344869172114","636.880173448815","686.062121717142","723.851378930902","761.102028397853","813.646917753746","875.846426787088","912.413451263956","946.426714871882","1006.2172818012","1099.05440491003","1202.67398591075","1313.57203758073","1423.35890560639","1531.86094851508","1620.21331106459","1630.10196888023","1711.60214748481","1821.96748525578","1926.08834200365","2059.06157601177","2219.85845052769","2398.60988147442","2610.67446973243","2869.77128925401","3195.16484195457","3439.57970345827","3677.87594629669","4008.9104583938","4317.13990847004","4607.84581649409","4903.59840446611","5197.23021370283","5495.10920266258","5800.72556103117","6137.73189451615",
"Early-demographic dividend","EAR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1123.48793090156","1145.24085037035","1166.43892431633","1199.82754953436","1268.30028179038","1306.02993610691","1325.89830733633","1364.21563071814","1426.38622034897","1479.48601616255","1570.13455868184","1621.51066773198","1693.39044819292","1777.23626706888","1846.62586026655","1841.38364510746","1933.20519477398","1958.54246340587","1928.96143737302","1947.20228820375","1937.03454597592","1957.16168806094","1904.01048687289","1855.62521446582","1846.4685386677","1816.87972596481","1825.57007875351","1835.09203058161","1856.37388248146","1847.76607685081","1911.74929735889","1967.3818425973","2011.01839030054","2039.25871072644","2057.37323113053","2071.92829970594","2143.87822612416","2202.82609624964","2202.80569272899","2195.14243020414","2252.43946966542","2234.23884327309","2230.99729679379","2298.20151221091","2412.43526588837","2523.76684165698","2640.74279062975","2760.85679927614","2815.72922445726","2792.37517560122","2927.96120542952","3035.25219288865","3117.67502628215","3205.24625720093","3286.88532042898","3392.36027677396","3497.88624588599","3610.4537993375",
"East Asia & Pacific","EAS","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1283.90869647303","1354.84863128883","1419.89564948204","1494.7859932096","1615.67128379301","1682.21958351856","1786.50723010949","1892.40141806795","2039.53195816089","2217.2513339769","2228.7525318647","2283.60692255419","2396.09000658508","2524.6913223916","2485.48111112824","2521.92657570372","2584.49312766002","2673.29308827747","2781.39112190649","2898.70102301162","2958.71238765828","3047.71416804744","3116.21202344646","3192.21767058122","3325.9406745605","3456.44355888367","3557.39661789741","3702.70099145779","3914.8904972391","4051.171908093","4194.66580803311","4319.34179892106","4409.24062167058","4492.0752003941","4628.66104248583","4807.18068376976","4993.32878884981","5108.94379567165","5049.80963231239","5149.70985946393","5350.87274263575","5445.22849553985","5594.41160291617","5786.36539710214","6037.85581537422","6295.72767999954","6596.03397024616","6973.34864152613","7168.06368473841","7218.34687962424","7676.51919632752","7977.52141802522","8294.49686897811","8629.71080152041","8924.75827631411","9233.88193364678","9547.66936367085","9914.87166260062",
"Europe & Central Asia (excluding high income)","ECA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6438.91063993094","6306.03020514003","5945.47113147296","5303.32339965082","4996.337189523","4466.5987773598","4406.88278352449","4404.49154536742","4518.25682520148","4436.8313752122","4530.17237677744","4891.3202474484","5022.30978389269","5301.55030188518","5661.52853367457","6124.70767905827","6554.78687612716","7078.0451674984","7609.25492360091","7920.1977068013","7412.79574147425","7756.54777848545","8220.0106907319","8472.65290876146","8760.66992186927","8901.82155712894","8897.77523166453","8977.83981005957","9284.0892918349",
"Europe & Central Asia","ECS","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","11454.7770744073","11790.599935926","12252.7116919372","12884.9810987043","13085.5949605528","12928.3126144312","13448.2795057526","13739.4675570721","14084.7344115604","14513.3276875269","14622.3157738883","14600.0018468208","14651.3640013248","14848.7032051693","15154.9195663094","15481.5709373173","15813.1293973086","16194.2048610816","16768.9350435311","17259.0941094112","17568.0390242949","17576.0100442053","17398.2253884019","17189.5077210838","17334.7755967941","17675.124931572","17960.9953132151","18463.8205086765","18896.8192592685","19420.0596485235","20233.5395146226","20647.5211979008","20969.5204724221","21306.3039854584","21933.2509847107","22470.3586857403","23283.0106321418","24059.127632451","24204.7059131052","23028.5534466033","23531.2014684677","24040.7450409419","24014.3561340106","24115.3879469871","24442.2763570186","24805.143373749","25139.2526508652","25682.8791323003",
"Ecuador","ECU","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","2244.44638102635","2215.09177097201","2250.61393573714","2271.37130007734","2378.82512065311","2419.57711038366","2341.96731536576","2379.59522583271","2355.27629784521","2394.65860587932","2486.44240754083","2568.33610574416","2621.73788065364","2904.7099578244","3141.76575149416","3392.08785036851","3545.57728236516","3507.29694561304","3610.64030862451","3648.75352577509","3687.39405684482","3795.97111963627","3723.86297722614","3619.34721303525","3622.79217461303","3672.84766715048","3707.1075274095","3607.54707174779","3727.85472547914","3675.45431642374","3720.93663277112","3790.50881374362","3782.18856452729","3770.34631460448","3844.78443886709","3847.50729154488","3832.76268967717","3917.65599711645","3966.17348925464","3706.64977662317","3678.90231648583","3759.89486102751","3848.26684555854","3888.34190144515","4139.08057299158","4286.51524651782","4400.85960185133","4421.90242783833","4624.19657905439","4573.2470841831","4657.3023611471","4943.4227039141","5140.26290700856","5311.21212093938","5428.71403106294","5352.87645717309","5191.09956048467","5269.61757039174",
"Egypt, Arab Rep.","EGY","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","631.128390027337","641.132204405466","666.79187390885","707.925292087841","745.458024478727","763.349666990387","751.419522627485","736.684130592485","737.614383235251","768.532854360948","792.351949491748","800.942228143426","799.137639461242","787.289808176692","789.299268994359","840.861156295928","942.185687684688","1038.84114041537","1073.29316279169","1111.04456472371","1192.58145993548","1206.79869693791","1293.09572698279","1353.34791054501","1398.34515759559","1450.99546822208","1448.91489402146","1444.59225741362","1479.86357149891","1512.97213953427","1560.0833509149","1540.94381530651","1574.84393008298","1587.73137950583","1618.58478291278","1661.33176493045","1711.46506057622","1772.21044889868","1810.16933207493","1885.7431439716","1950.60698229459","1982.11163303315","1990.99216101758","2015.89799743556","2059.37751488092","2112.48796951889","2217.39483045864","2333.46731261569","2456.73142628729","2524.43244383914","2602.47954869567","2593.59690162311","2593.22646622202","2591.05945107009","2608.37519741866","2665.35161379275","2725.67573301412","2785.37002141784",
"Euro area","EMU","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","10808.760761522","11426.1297855607","12043.8494805121","12619.3783370927","13190.7681385648","13722.2643435077","14326.5450364976","14975.2911154394","15702.1470414891","16683.0907340846","17516.8853085895","18081.9051722083","18841.2642815606","19872.6441655257","20391.7081995679","20130.8149346752","21047.0097904531","21610.3960853135","22200.0453375734","22962.8903850529","23360.4640911432","23393.2721873754","23498.702070766","23776.8767903844","24299.2905129217","24812.6215842854","25371.0290436126","25943.51680172","26969.7306134368","27954.1702307053","28818.8891674227","29474.0908169852","29752.272627729","29435.6033793674","30075.5475774164","30740.0801839315","31188.003139635","31957.632952377","32836.3591589844","33729.8784063445","34916.6929271559","35533.9023177384","35722.2754851866","35785.3921074216","36416.4562781301","36845.664068598","37860.9789982969","38815.7133966054","38796.4974180228","36924.0381218852","37605.1459498044","38291.1981860408","37865.3986853298","37643.6417197063","38017.1248092503","38687.9874983038","39259.4231870821","40088.6541303145",
"Eritrea","ERI","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","378.195428852937","431.785457796836","525.724216825098","539.926147948884","584.953704958787","622.236645893419","620.91748468562","606.325512678544","571.603230594319","603.105100089818","601.034246875246","565.725053670377","556.035639862693","554.488199426537","535.929673118151","532.231477277782","471.166624825861","480.608925018737","482.1490904235","514.179598235775","","","","","","",
"Spain","ESP","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","7359.96778939152","8155.1745418389","8884.7748093048","9652.37430604068","10064.2648062065","10578.1091452389","11229.0261865849","11573.0977644596","12176.3075593896","13130.8184215255","13542.9637099591","14002.8728529629","14977.7799033755","15966.9163340177","16680.8080703511","16590.8824112998","16958.8304429591","17261.6569978345","17346.364837735","17201.2576255766","17440.5813769605","17294.1001121271","17404.8531023933","17626.8545529956","17867.0904536737","18215.7362037429","18752.2405339532","19741.1892291472","20702.9191827874","21668.2580500099","22464.7329153987","22978.1250190017","23078.3360923639","22722.1546792394","23153.1727955438","23686.843485455","24219.3275848937","25007.8943666805","25977.0009830159","27032.2207139117","28335.001833327","29264.8814529131","29685.3639494669","30082.6264787606","30504.3574306103","31110.0141282392","31865.3691666632","32459.9173758671","32303.2414806061","30874.126012677","30736.6278530812","30321.7048688993","29414.8569207405","29008.0209838975","29496.378933678","30532.4499736572","31505.6122034216","32405.7508143881",
"Estonia","EST","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7313.74090418016","7817.60463830299","8840.26105693513","9293.07550974244","9186.39295449766","10108.2052912574","10816.6031531195","11546.7726523663","12481.1896137323","13346.3983138309","14681.2253747477","16285.0067216","17627.0297205183","16716.5031632479","14282.6034990097","14638.6048173457","15798.6327787681","16538.2125958308","16918.5871147773","17453.3671329897","17733.9576552073","18094.587299874","18977.3943983974",
"Ethiopia","ETH","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","227.783443542875","223.57765988657","234.726716121728","220.927145248845","190.140249700267","201.974532556495","222.709598908562","216.663971471482","208.786873814036","207.219781415404","185.729900467258","163.623280621142","178.608647306301","177.994872815621","182.708878237354","199.005021700008","199.111302852145","186.661401899107","190.691548272396","196.504962197176","206.743143498219","203.905912851548","193.866915123197","214.044831566806","232.783200207957","251.0560465436","272.39119804668","293.853313282981","311.367743764672","341.309909200504","369.584420036853","391.131795305971","421.384135742307","452.778236052888","487.290010568135","511.187426515801","549.847872764768",
"European Union","EUU","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","10056.663493612","10529.0712910879","10961.9216626138","11424.2559564501","11955.6412535855","12378.3727116345","12812.4970186891","13287.0611578175","13866.9453358308","14575.8913085421","15327.3555246482","15801.6972981403","16441.3660645478","17340.0264355046","17626.9330127289","17398.0215820426","18112.6227958927","18545.2137764783","19068.1669256474","19722.2097983711","19930.0458839036","19920.8162175775","20061.6765654184","20382.9459676314","20837.2406257732","21330.802604986","21839.2935620306","22417.0224087679","23329.7996068229","24117.0315482398","24750.3377799648","25052.87637305","25241.2525582861","25117.2729984714","25767.5950371928","26403.6377363989","26886.4467328005","27613.9993817426","28395.4842968772","29194.3391420412","30282.9995461505","30888.6168093093","31228.0600975324","31522.1893489573","32203.5669593018","32753.2934961158","33723.5427832242","34626.9214334051","34663.2867871054","33056.4260814193","33677.0026425097","34279.1075005836","34059.0292716231","34045.5674464998","34531.8558239169","35226.0351477095","35809.9547486789","36593.0311197571",
"Fragile and conflict affected situations","FCS","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","1073.70078399168","1099.52403119168","1084.88160622138","1027.44253391138","1141.66136200414","903.823447305197","927.381519243409","959.582461410821","966.226547397672","973.545978523863","1014.59658387546","1065.21902436549","1164.67834666384","1218.84946462164","1211.65739888239","1215.42540358847","1179.86050775646","1096.26534760814","1218.74481177778","1268.41140790934","1320.85015935602","1358.09651384384","1396.52018771469","1427.11240056979","1479.23406754939","1365.42031549483","1520.99726707123","1539.46965983365","1519.95058431572","1517.19980056041","1545.71240903219","1561.95382395498",
"Finland","FIN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","12195.3280642679","13030.4598838557","13328.0819160592","13668.9439277653","14305.2131504321","15013.6629711267","15312.4118896814","15560.0180099671","15847.1013080792","17377.4406915854","18373.79065166","18783.1262896109","20116.0057692322","21399.0003808903","21976.2295032349","22273.7930840788","22283.2264036494","22274.2003438967","22858.8148888497","24424.2996337101","25660.5878865097","25882.2072097247","26532.2091838819","27197.7146200217","27922.2839315644","28789.4867096145","29478.4277861699","30441.1315800312","31934.1075100946","33437.8844069668","33514.9230312744","31360.954387065","30148.4350073736","29782.5435266688","30822.6083597141","31997.004165002","33059.0966943048","35021.5866269695","36824.847965247","38372.2220413352","40450.3733748937","41399.9435810574","41993.6890221885","42729.0244671581","44277.8427026504","45353.2599997077","47011.657598012","49239.1939572439","49363.6971964824","45065.7534943592","46202.4151628454","47171.0220648002","46277.5562828706","45715.6468163534","45239.3688031623","45151.5121556712","45983.3133332131","47057.6190471053",
"Fiji","FJI","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1774.20573816305","1774.50063649644","1775.60117833445","1825.16453626879","1853.66169273607","1751.37948333341","1705.63559440035","1887.44738891863","1992.03716065106","2000.58632827665","2207.62638196224","2310.56226418753","2432.21187136774","2659.33517112728","2674.06743742732","2635.99550314734","2657.76283757061","2764.15282903155","2764.43392750186","3041.52014199017","2928.12849940907","3038.38659747777","2783.01832995999","2605.76013717755","2764.07048255864","2594.705242333","2768.9959388615","2574.4436163358","2594.76347888397","2781.21121460971","2926.35162098871","2820.84003366271","2956.49941185905","2977.50254445115","3085.86438143906","3122.91340774269","3235.35729998179","3130.72019088012","3141.87758042866","3392.17276350373","3315.06747465363","3368.93086045079","3470.4582668619","3501.14096814111","3678.9257844854","3689.06738165446","3732.00347538386","3667.45254127608","3667.86084312716","3580.397018652","3651.96678405546","3719.88948038608","3744.27710899852","3894.26253829577","4084.19978653398","4211.05887799892","4195.96809601537","4322.98623766442",
"France","FRA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","12991.2677157891","13524.4492898749","14224.481981772","14775.0591562818","15532.6347258984","16087.9229861581","16764.2319210598","17409.9659363379","18023.8108375959","19148.5087760733","20058.6816797054","20951.6528120921","21705.1608504203","22866.7209449323","23652.7613411661","23261.1280785167","24136.1347756493","24867.5019495597","25770.5756498831","26599.3766427339","26919.1943109963","27089.3661778818","27633.2437984653","27832.1386790419","28099.0714163019","28391.8294326453","28887.9793413264","29452.1406977034","30657.6459435035","31801.8743779472","32543.9424217428","32855.9959897504","33216.0089959065","32869.7789732528","33515.7135122261","34091.167447884","34442.184394041","35122.7462838501","36237.9630044732","37280.3410691582","38460.6821008145","38928.03030647","39078.198702169","39120.1961408612","39915.2645417897","40252.4182186225","40922.0832260575","41630.09373701","41478.9374058427","40052.3051204039","40638.33400426","41283.1481006903","41158.8849843807","41183.510959426","41374.7612490442","41642.3104260915","41968.9815739992","42567.7436477565",
"Faroe Islands","FRO","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47397.9029229641","","","","","","","",
"Micronesia, Fed. Sts.","FSM","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","2320.58279450142","2294.3702874762","2301.68872609914","2330.42396351561","2361.38650422257","2473.40607947508","2506.23133047285","2644.51563694383","2577.72640758689","2721.86231491821","2617.98966744343","2455.6082009246","2534.35559448518","2579.48168120228","2706.82954206421","2760.98494399962","2782.27325811676","2840.87394410679","2758.10425441164","2824.93040815082","2834.90563100836","2795.30174172956","2749.00660466146","2795.22639189605","2861.77134805435","2961.78722819498","2901.88146811042","2784.55791433293","2716.32262627632","2838.86966486719","2823.43352650754","2863.33943047965",
"Gabon","GAB","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","4377.43887716082","4974.19455373186","5285.61436575486","5537.47976059107","5706.5154621317","6080.80258605108","6237.25747392717","6361.82907167684","6382.56380378176","6752.46262408039","7189.1791719985","7773.71783065597","8494.20916886629","9186.84393066925","12571.4342558173","14683.6365582897","19493.0771602769","16663.7689980829","12365.5503404612","12130.8477048169","12139.8147611121","12443.8846056659","11755.4525406873","12096.7444961206","12665.9821334832","12042.60242087","11624.5475444514","9369.58487106248","10284.6680204517","10860.3602385188","11117.2374018987","11483.1019655253","10835.2516913957","10969.9390829129","11085.3540324368","11342.3700028602","11459.6226253622","11816.7070007794","11925.9540901045","10593.3912129296","10137.6955007931","10098.7458923011","9823.39280188821","9789.01945451056","9595.98904039816","9579.49343653475","9041.80329033564","9299.59729019878","8715.58164914415","8450.06088017998","8754.14223448139","9060.71428446627","9212.45685384936","9408.19443989874","9508.2845859539","9598.44125205238","9552.7835336818","9442.02628324643",
"United Kingdom","GBR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","13827.4496385702","14075.859420582","14142.2552886594","14592.1446600407","15227.9942651415","15552.4581437103","15783.9188434693","16061.9457508235","16620.8698534702","16891.6220330513","17934.1914233533","18481.7312079758","19211.5565102857","20422.4890665009","19906.8423382162","19613.8638199645","20189.6056528455","20689.6570174983","21557.8497405212","22344.3683774667","21865.1280768345","21688.9963409869","22132.9982467986","23059.570217066","23547.1646756091","24479.4254258214","25185.8304019841","26465.9950111805","27925.0812363712","28568.1265388052","28691.2928745059","28291.9219603782","28321.0345262059","28967.1550453556","30014.5813988982","30674.6055465252","31373.3411897037","32556.3166954329","33480.1660134045","34442.1070945849","35576.7668473642","36341.7097504855","37077.6483548939","38132.8410859077","38813.0216936727","39740.9029213191","40418.747304743","41050.4059264847","40536.1348574428","38545.9158164225","38893.0184937365","39150.7560185113","39455.4121361028","39996.5019019858","40908.7458550667","41536.9191150355","42039.7363643926","42514.487450259",
"Georgia","GEO","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","1785.34248699322","1898.05095378666","1996.99463376005","2067.15195070842","2145.75223161874","2381.25034848685","2414.82700652594","2458.35341580785","2594.76932794942","2798.91412990482","2983.40118282159","3142.57329591464","3336.48244865536","3563.48866009314","3798.06157051451","3938.53276208117","4112.12083863114","4159.06363228522","4300.02485734766","4494.83904810225","4675.78665728529","4255.56225613932","4274.68353829925","4467.71029895101","4135.37309537197","3524.77875194114","2761.55505584064","1509.87726855989","1059.31042082516","958.806215864623","1010.25067936499","1152.09155715752","1297.0231891992","1350.49668758066","1400.10401611843","1436.87949686198","1516.87988282866","1610.70725347025","1812.11176218722","1943.55870108073","2158.09453289606","2391.41464669155","2722.15153092876","2821.08074275611","2753.63926595848","2964.47703373088","3220.39134823083","3469.67170117485","3633.74088304533","3851.7234153923","3973.21934830931","4083.99815844957","4290.16785017122",
"Ghana","GHA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1053.28024598936","1055.41237412094","1064.83106742054","1078.56759858164","1071.60515941393","1058.48509341864","990.238079019529","999.605892373651","983.330231668237","1020.50270566286","1093.72902193797","1120.75722516165","1062.04029218852","1061.52748741549","1104.25184900134","944.635717046546","893.826675744963","899.223596562948","959.93428810963","918.383787057145","901.253753711165","844.996005366151","761.126431204932","701.535496780606","736.444072595448","749.287427356805","764.901182030968","779.1552143419","800.860784653623","819.143780562993","823.591859603052","843.381992238033","852.059451817242","869.073324138618","873.907735993395","886.487912238085","904.348733209221","919.651570204466","940.046971063211","957.97972645161","969.235543697795","982.944825383611","1001.25024600748","1026.41105302974","1056.01343699599","1089.48179646328","1129.25348363069","1147.88069874962","1220.72836585507","1247.46306578825","1312.60755731025","1460.66002192631","1558.47590010693","1633.5142468153","1659.79667456045","1684.7275781517","1708.77991775341","1813.83558289885",
"Gibraltar","GIB","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","563.527154378943","565.715100389699","582.627971128771","583.296187919341","581.276708491982","565.285980578508","550.565271566465","545.686788961487","538.694728295918","540.113760055263","546.077673233035","560.221524198449","569.348763768068","580.775125075672","584.851908391284","595.260176908532","614.616203001182","610.759836288053","613.171948944698","619.185501756157","613.705849402638","641.626541369136","653.513396178724","631.923179035018","647.803202894337","669.217073445196","693.339104782463","704.68311927822","714.163275381496","723.870308781183","779.911076147514","856.767952553174",
